InitializationTime;ForecastTime;Horizon;Member;type;lon;lat;X;Y;prmsl;X1;Y1;Xs;Ys;id1;id2
2022-08-09 12:00:00;2022-08-10 18:00:00;30;4;Perturbed;135.71;26.39;570819.522866947;2919079.77465281;100445.421875;-2.810951227353;1.46784600621757;-0.625916246740135;-1.05089275869423;20220809120000_20220810193000_04;01_11_04
2022-08-09 12:00:00;2022-08-10 21:00:00;33;4;Perturbed;135.29;26.9;528793.797022677;2975386.00137738;100536.0625;-2.99082242436192;1.95587317070415;-0.86448844889007;-0.893101990440041;20220809120000_20220810223000_04;01_12_04
2022-08-09 12:00:00;2022-08-11 00:00:00;36;4;Perturbed;134.81;27.17;481182.974862932;3005286.19929735;100569.0390625;-3.19459797851145;2.21502938942665;-1.13476620044896;-0.809310632446485;20220809120000_20220811013000_04;01_13_04
2022-08-09 12:00:00;2022-08-11 03:00:00;39;4;Perturbed;134.55;27.41;455512.220964555;3031936.54538661;100489.2890625;-3.30446947124742;2.44601792464052;-1.28049427927094;-0.73462655524424;20220809120000_20220811043000_04;01_14_04
2022-08-09 12:00:00;2022-08-09 12:00:00;0;5;Perturbed;142.18;24.69;1227592.8903162;2749739.81794562;100888.109375;0;0;3.10246358342435;-1.52544563533548;20220809120000_20220809133000_05;01_01_05
2022-08-09 12:00:00;2022-08-09 15:00:00;3;5;Perturbed;141.88;25.41;1192994.42062905;2828250.26770526;100834.703125;-0.148082347949577;0.680479485265235;2.90605452829302;-1.30543046287232;20220809120000_20220809163000_05;01_02_05
2022-08-09 12:00:00;2022-08-09 18:00:00;6;5;Perturbed;140.82;25.36;1086221.78183325;2817588.10281487;100724.3046875;-0.605072012308201;0.588066507137619;2.29992618535221;-1.335309772625;20220809120000_20220809193000_05;01_03_05
2022-08-09 12:00:00;2022-08-09 21:00:00;9;5;Perturbed;140.5;24.82;1056362.35449129;2756255.66001259;100705.3828125;-0.732871136061646;0.0564752446250735;2.13041978914371;-1.50718584800149;20220809120000_20220809223000_05;01_04_05
2022-08-09 12:00:00;2022-08-10 00:00:00;12;5;Perturbed;140.22;25.19;1026404.96313578;2796214.68983104;100741.5234375;-0.861089548334818;0.402815128370535;1.96035726951384;-1.39520594132814;20220809120000_20220810013000_05;01_05_05
2022-08-09 12:00:00;2022-08-10 03:00:00;15;5;Perturbed;139.78;25.69;979972.514716085;2850041.19541457;100691.1484375;-1.05982163230297;0.86934962059724;1.69676892575151;-1.24436426426089;20220809120000_20220810043000_05;01_06_05
2022-08-09 12:00:00;2022-08-10 06:00:00;18;5;Perturbed;139.21;26.3;920484.650094566;2915760.1393372;100678.3359375;-1.3144312363495;1.43896033190456;1.359067420808;-1.06019559849091;20220809120000_20220810073000_05;01_07_05
2022-08-09 12:00:00;2022-08-10 09:00:00;21;5;Perturbed;137.54;26.46;753251.084647851;2929136.09015715;100735.015625;-2.03019523548747;1.55489470951619;0.409713681390118;-1.02271126187687;20220809120000_20220810103000_05;01_08_05
2022-08-09 12:00:00;2022-08-10 12:00:00;24;5;Perturbed;136.89;26.24;688781.695261663;2903631.37673061;100757.9765625;-2.30612589477694;1.33383580184897;0.0437329900840583;-1.09418485475964;20220809120000_20220810133000_05;01_09_05
2022-08-09 12:00:00;2022-08-10 15:00:00;27;5;Perturbed;136.87;26.51;686349.093091094;2933524.76692707;100511.078125;-2.31653749518304;1.59293301548096;0.0299235615702502;-1.01041257451265;20220809120000_20220810163000_05;01_10_05
2022-08-09 12:00:00;2022-08-10 18:00:00;30;5;Perturbed;136.06;26.87;605300.619974957;2972467.88025473;100393.09375;-2.66342706299601;1.93046757034549;-0.430173493834763;-0.901279639708817;20220809120000_20220810193000_05;01_11_05
2022-08-09 12:00:00;2022-08-10 21:00:00;33;5;Perturbed;135.53;26.91;552632.655342381;2976568.8950415;100329.78125;-2.88884731814139;1.96601260211781;-0.72915969937253;-0.889787087082417;20220809120000_20220810223000_05;01_12_05
2022-08-09 12:00:00;2022-08-11 00:00:00;36;5;Perturbed;135.11;27.23;510886.802560409;3011922.00703661;100342.0859375;-3.06752065118212;2.27243127029014;-0.966143114381886;-0.790714657150767;20220809120000_20220811013000_05;01_13_05
