InitializationTime;ForecastTime;Horizon;Member;type;lon;lat;X;Y;prmsl;X1;Y1;Xs;Ys;id1;id2
2020-09-20 12:00:00;2020-09-21 18:00:00;30;4;Perturbed;131.47;25.51;145135.316480154;2826127.76342887;99877.7421875;-2.92873581286557;1.33652572282755;-1.96386183733266;-1.4003660231908;20200920120000_20200921193000_04;01_11_04
2020-09-20 12:00:00;2020-09-21 21:00:00;33;4;Perturbed;131.43;25.5;141074.90688553;2825133.42586429;99900.296875;-2.9753302314624;1.32857343658084;-1.97381678814145;-1.40198540794006;20200920120000_20200921223000_04;01_12_04
2020-09-20 12:00:00;2020-09-22 00:00:00;36;4;Perturbed;131.4;25.61;138396.665455847;2837411.58653952;99954.515625;-3.00606385558822;1.42676891038223;-1.98038306207643;-1.38198911407104;20200920120000_20200922013000_04;01_13_04
2020-09-20 12:00:00;2020-09-22 03:00:00;39;4;Perturbed;131.18;25.8;116889.148089659;2859096.49370751;99863.578125;-3.2528690716102;1.60019551637192;-2.03311327867404;-1.3466729305055;20200920120000_20200922043000_04;01_14_04
2020-09-20 12:00:00;2020-09-20 12:00:00;0;5;Perturbed;134.02;24.04;400348.221246666;2659009.98541469;100583.7890625;0;0;-1.33815355507412;-1.67253514430775;20200920120000_20200920133000_05;01_01_05
2020-09-20 12:00:00;2020-09-20 15:00:00;3;5;Perturbed;134.16;24.51;414902.177085454;2710950.723117;100281.6796875;0.167011010783289;0.415399788550102;-1.30247146166162;-1.58794411456462;20200920120000_20200920163000_05;01_02_05
2020-09-20 12:00:00;2020-09-20 18:00:00;6;5;Perturbed;134.05;24.71;403911.826635483;2733174.92569764;100094.8125;0.0408934412479747;0.59313944842176;-1.32941662459436;-1.55174963091499;20200920120000_20200920193000_05;01_03_05
2020-09-20 12:00:00;2020-09-20 21:00:00;9;5;Perturbed;134.34;24.81;433289.492464082;2744068.92647331;100096.3046875;0.378010972648762;0.680265003792408;-1.2573910785539;-1.53400758903415;20200920120000_20200920223000_05;01_04_05
2020-09-20 12:00:00;2020-09-21 00:00:00;12;5;Perturbed;134.6;25.35;459750.168101378;2803764.98232025;99969.5625;0.681655166237421;1.15768850744421;-1.19251714941008;-1.43678619674977;20200920120000_20200921013000_05;01_05_05
2020-09-20 12:00:00;2020-09-21 03:00:00;15;5;Perturbed;134.47;25.92;446920.684961573;2866941.66542977;99702.6640625;0.534432997176295;1.6629485781695;-1.22397133416228;-1.33389623183207;20200920120000_20200921043000_05;01_06_05
2020-09-20 12:00:00;2020-09-21 06:00:00;18;5;Perturbed;134.54;26.28;454078.65724702;2906768.06731412;99514.7265625;0.61657287720571;1.98146309400653;-1.20642205487611;-1.2690346897094;20200920120000_20200921073000_05;01_07_05
2020-09-20 12:00:00;2020-09-21 09:00:00;21;5;Perturbed;134.54;26.61;454196.504634463;2943327.56707965;99385.9609375;0.617925211341728;2.27385032499153;-1.20613312714171;-1.20949364603412;20200920120000_20200921103000_05;01_08_05
